RowId,YearStart,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Class,Topic,Question,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Break_Out_Category,Break_Out,ClassId,TopicId,QuestionId,Data_Value_TypeID,BreakOutCategoryId,BreakOutId,LocationId,GeoLocation
HCUP~2016~59~HC100~OVR01~AgeStdz,2016,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Million Hearts Cardiovascular event rates among US adults (18+); HCUP/NVSS,Age-Standardized,"Rate per 100,000",1085.9,1085.9,,,1065.5,1106.4,Overall,Overall,C1,T1,HC100,AgeStdz,BOC01,OVR01,59,
HCUP~2018~59~HC401~AGE01~Crude,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",1.8,1.8,,,1.5,2.2,Age,18-24,C1,T3,HC401,Crude,BOC03,AGE01,59,
HCUP~2018~59~HC401~AGE04~Crude,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",37.6,37.6,,,36.1,39.1,Age,25-44,C1,T3,HC401,Crude,BOC03,AGE04,59,
HCUP~2018~59~HC401~AGE05~Crude,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",296.3,296.3,,,287.0,305.5,Age,45-64,C1,T3,HC401,Crude,BOC03,AGE05,59,
HCUP~2018~59~HC401~AGE06~Crude,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",718.3,718.3,,,696.4,740.2,Age,65+,C1,T3,HC401,Crude,BOC03,AGE06,59,
HCUP~2018~59~HC401~AGE07~Crude,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",367.5,367.5,,,356.5,378.5,Age,35+,C1,T3,HC401,Crude,BOC03,AGE07,59,
HCUP~2018~59~HC401~AGE08~Crude,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",922.4,922.4,,,894.2,950.6,Age,75+,C1,T3,HC401,Crude,BOC03,AGE08,59,
HCUP~2018~59~HC401~GEN01~AgeStdz,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",304.0,304.0,,,294.0,314.0,Gender,Male,C1,T3,HC401,AgeStdz,BOC02,GEN01,59,
HCUP~2018~59~HC401~GEN02~AgeStdz,2018,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",155.1,155.1,,,150.0,160.2,Gender,Female,C1,T3,HC401,AgeStdz,BOC02,GEN02,59,
HCUP~2019~59~HC401~OVR01~AgeStdz,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",224.5,224.5,,,217.3,231.6,Overall,Overall,C1,T3,HC401,AgeStdz,BOC01,OVR01,59,
HCUP~2019~59~HC401~OVR01~Crude,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",260.6,260.6,,,252.7,268.5,Overall,Overall,C1,T3,HC401,Crude,BOC01,OVR01,59,
HCUP~2019~59~HC401~AGE01~Crude,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",2.0,2.0,,,1.7,2.4,Age,18-24,C1,T3,HC401,Crude,BOC03,AGE01,59,
HCUP~2019~59~HC401~AGE04~Crude,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",39.0,39.0,,,37.4,40.6,Age,25-44,C1,T3,HC401,Crude,BOC03,AGE04,59,
HCUP~2019~59~HC401~AGE05~Crude,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",297.5,297.5,,,288.0,306.9,Age,45-64,C1,T3,HC401,Crude,BOC03,AGE05,59,
HCUP~2019~59~HC401~AGE06~Crude,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",707.5,707.5,,,685.5,729.5,Age,65+,C1,T3,HC401,Crude,BOC03,AGE06,59,
HCUP~2019~59~HC401~AGE07~Crude,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",368.2,368.2,,,357.0,379.4,Age,35+,C1,T3,HC401,Crude,BOC03,AGE07,59,
HCUP~2019~59~HC401~AGE08~Crude,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Crude,"Rate per 100,000",905.0,905.0,,,876.6,933.4,Age,75+,C1,T3,HC401,Crude,BOC03,AGE08,59,
HCUP~2019~59~HC401~GEN01~AgeStdz,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",303.6,303.6,,,293.5,313.7,Gender,Male,C1,T3,HC401,AgeStdz,BOC02,GEN01,59,
HCUP~2019~59~HC401~GEN02~AgeStdz,2019,US,United States,HCUP,Million Hearts,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),Acute Myocardial Infarction (heart attack) hospitalization rate among  US adults (18+); HCUP-NIS,Age-Standardized,"Rate per 100,000",153.5,153.5,,,148.4,158.7,Gender,Female,C1,T3,HC401,AgeStdz,BOC02,GEN02,59,
HCUP~2016~59~HC403~OVR01~AgeStdz,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),2.8,2.8,,,2.6,3.0,Overall,Overall,C1,T3,HC403,AgeStdz,BOC01,OVR01,59,
HCUP~2016~59~HC403~OVR01~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.7,4.7,,,4.6,4.8,Overall,Overall,C1,T3,HC403,Crude,BOC01,OVR01,59,
HCUP~2016~59~HC403~AGE01~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),,-2.0,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,Age,18-24,C1,T3,HC403,Crude,BOC03,AGE01,59,
HCUP~2016~59~HC403~AGE04~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.6,1.6,,,1.3,1.9,Age,25-44,C1,T3,HC403,Crude,BOC03,AGE04,59,
HCUP~2016~59~HC403~AGE05~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.7,2.7,,,2.5,2.8,Age,45-64,C1,T3,HC403,Crude,BOC03,AGE05,59,
HCUP~2016~59~HC403~AGE06~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),6.4,6.4,,,6.2,6.5,Age,65+,C1,T3,HC403,Crude,BOC03,AGE06,59,
HCUP~2016~59~HC403~AGE07~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.7,4.7,,,4.6,4.9,Age,35+,C1,T3,HC403,Crude,BOC03,AGE07,59,
HCUP~2016~59~HC403~AGE08~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.9,7.9,,,7.7,8.2,Age,75+,C1,T3,HC403,Crude,BOC03,AGE08,59,
HCUP~2016~59~HC403~GEN01~AgeStdz,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),2.7,2.7,,,2.5,3.0,Gender,Male,C1,T3,HC403,AgeStdz,BOC02,GEN01,59,
HCUP~2016~59~HC403~GEN02~AgeStdz,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),2.9,2.9,,,2.5,3.3,Gender,Female,C1,T3,HC403,AgeStdz,BOC02,GEN02,59,
HCUP~2017~59~HC403~OVR01~AgeStdz,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),2.7,2.7,,,2.5,2.9,Overall,Overall,C1,T3,HC403,AgeStdz,BOC01,OVR01,59,
HCUP~2017~59~HC403~OVR01~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.7,4.7,,,4.6,4.8,Overall,Overall,C1,T3,HC403,Crude,BOC01,OVR01,59,
HCUP~2017~59~HC403~AGE01~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),,-2.0,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,Age,18-24,C1,T3,HC403,Crude,BOC03,AGE01,59,
HCUP~2017~59~HC403~AGE04~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.4,1.4,,,1.1,1.7,Age,25-44,C1,T3,HC403,Crude,BOC03,AGE04,59,
HCUP~2017~59~HC403~AGE05~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.6,2.6,,,2.5,2.8,Age,45-64,C1,T3,HC403,Crude,BOC03,AGE05,59,
HCUP~2017~59~HC403~AGE06~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),6.4,6.4,,,6.2,6.5,Age,65+,C1,T3,HC403,Crude,BOC03,AGE06,59,
HCUP~2017~59~HC403~AGE07~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.7,4.7,,,4.6,4.8,Age,35+,C1,T3,HC403,Crude,BOC03,AGE07,59,
HCUP~2017~59~HC403~AGE08~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.8,7.8,,,7.6,8.1,Age,75+,C1,T3,HC403,Crude,BOC03,AGE08,59,
HCUP~2017~59~HC403~GEN01~AgeStdz,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),2.7,2.7,,,2.4,2.9,Gender,Male,C1,T3,HC403,AgeStdz,BOC02,GEN01,59,
HCUP~2017~59~HC403~GEN02~AgeStdz,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),2.8,2.8,,,2.5,3.2,Gender,Female,C1,T3,HC403,AgeStdz,BOC02,GEN02,59,
HCUP~2018~59~HC403~OVR01~AgeStdz,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),2.8,2.8,,,2.5,3.0,Overall,Overall,C1,T3,HC403,AgeStdz,BOC01,OVR01,59,
HCUP~2018~59~HC403~OVR01~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.6,4.6,,,4.5,4.7,Overall,Overall,C1,T3,HC403,Crude,BOC01,OVR01,59,
HCUP~2018~59~HC403~AGE01~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),,-2.0,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,Age,18-24,C1,T3,HC403,Crude,BOC03,AGE01,59,
HCUP~2018~59~HC403~AGE04~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.6,1.6,,,1.3,1.9,Age,25-44,C1,T3,HC403,Crude,BOC03,AGE04,59,
HCUP~2018~59~HC403~AGE05~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.7,2.7,,,2.5,2.8,Age,45-64,C1,T3,HC403,Crude,BOC03,AGE05,59,
HCUP~2018~59~HC403~AGE06~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),6.1,6.1,,,5.9,6.3,Age,65+,C1,T3,HC403,Crude,BOC03,AGE06,59,
HCUP~2018~59~HC403~AGE07~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.6,4.6,,,4.5,4.7,Age,35+,C1,T3,HC403,Crude,BOC03,AGE07,59,
HCUP~2018~59~HC403~AGE08~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.7,7.7,,,7.4,7.9,Age,75+,C1,T3,HC403,Crude,BOC03,AGE08,59,
HCUP~2018~59~HC403~GEN01~AgeStdz,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),2.7,2.7,,,2.5,3.0,Gender,Male,C1,T3,HC403,AgeStdz,BOC02,GEN01,59,
HCUP~2018~59~HC403~GEN02~AgeStdz,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),2.8,2.8,,,2.4,3.1,Gender,Female,C1,T3,HC403,AgeStdz,BOC02,GEN02,59,
HCUP~2019~59~HC403~OVR01~AgeStdz,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),2.6,2.6,,,2.4,2.7,Overall,Overall,C1,T3,HC403,AgeStdz,BOC01,OVR01,59,
HCUP~2019~59~HC403~OVR01~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.5,4.5,,,4.4,4.6,Overall,Overall,C1,T3,HC403,Crude,BOC01,OVR01,59,
HCUP~2019~59~HC403~AGE01~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),,-2.0,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,Age,18-24,C1,T3,HC403,Crude,BOC03,AGE01,59,
HCUP~2019~59~HC403~AGE04~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.4,1.4,,,1.2,1.7,Age,25-44,C1,T3,HC403,Crude,BOC03,AGE04,59,
HCUP~2019~59~HC403~AGE05~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.6,2.6,,,2.5,2.8,Age,45-64,C1,T3,HC403,Crude,BOC03,AGE05,59,
HCUP~2019~59~HC403~AGE06~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),6.0,6.0,,,5.8,6.2,Age,65+,C1,T3,HC403,Crude,BOC03,AGE06,59,
HCUP~2019~59~HC403~AGE07~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.5,4.5,,,4.4,4.6,Age,35+,C1,T3,HC403,Crude,BOC03,AGE07,59,
HCUP~2019~59~HC403~AGE08~Crude,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),7.3,7.3,,,7.1,7.6,Age,75+,C1,T3,HC403,Crude,BOC03,AGE08,59,
HCUP~2019~59~HC403~GEN01~AgeStdz,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),2.5,2.5,,,2.3,2.7,Gender,Male,C1,T3,HC403,AgeStdz,BOC02,GEN01,59,
HCUP~2019~59~HC403~GEN02~AgeStdz,2019,US,United States,HCUP,None,,None,,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of in-hospital mortality among heart attack hospitalizations, US adults (18+); HCUP-NIS",Age-Standardized,Percent (%),2.7,2.7,,,2.4,3.1,Gender,Female,C1,T3,HC403,AgeStdz,BOC02,GEN02,59,
HCUP~2016~59~HC500~OVR01~AgeStdz,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,277.8,277.8,,,271.3,284.4,Overall,Overall,C1,,HC500,AgeStdz,BOC01,OVR01,59,
HCUP~2016~59~HC500~OVR01~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,323.6,323.6,,,317.1,330.1,Overall,Overall,C1,,HC500,Crude,BOC01,OVR01,59,
HCUP~2016~59~HC500~AGE01~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,5.2,5.2,,,4.5,5.9,Age,18-24,C1,,HC500,Crude,BOC03,AGE01,59,
HCUP~2016~59~HC500~AGE04~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,39.9,39.9,,,38.2,41.6,Age,25-44,C1,,HC500,Crude,BOC03,AGE04,59,
HCUP~2016~59~HC500~AGE05~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,237.9,237.9,,,231.4,244.4,Age,45-64,C1,,HC500,Crude,BOC03,AGE05,59,
HCUP~2016~59~HC500~AGE06~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,1160.3,1160.3,,,1136.1,1184.5,Age,65+,C1,,HC500,Crude,BOC03,AGE06,59,
HCUP~2016~59~HC500~AGE07~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,457.9,457.9,,,448.7,467.1,Age,35+,C1,,HC500,Crude,BOC03,AGE07,59,
HCUP~2016~59~HC500~AGE08~Crude,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,1898.4,1898.4,,,1856.5,1940.3,Age,75+,C1,,HC500,Crude,BOC03,AGE08,59,
HCUP~2016~59~HC500~GEN01~AgeStdz,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,310.9,310.9,,,303.1,318.8,Gender,Male,C1,,HC500,AgeStdz,BOC02,GEN01,59,
HCUP~2016~59~HC500~GEN02~AgeStdz,2016,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,247.9,247.9,,,241.7,254.0,Gender,Female,C1,,HC500,AgeStdz,BOC02,GEN02,59,
HCUP~2017~59~HC500~OVR01~AgeStdz,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,71.7,71.7,,,69.1,74.3,Overall,Overall,C1,,HC500,AgeStdz,BOC01,OVR01,59,
HCUP~2017~59~HC500~OVR01~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,83.6,83.6,,,81.1,86.2,Overall,Overall,C1,,HC500,Crude,BOC01,OVR01,59,
HCUP~2017~59~HC500~AGE01~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,3.0,3.0,,,2.5,3.5,Age,18-24,C1,,HC500,Crude,BOC03,AGE01,59,
HCUP~2017~59~HC500~AGE04~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,14.6,14.6,,,13.8,15.5,Age,25-44,C1,,HC500,Crude,BOC03,AGE04,59,
HCUP~2017~59~HC500~AGE05~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,64.8,64.8,,,62.2,67.4,Age,45-64,C1,,HC500,Crude,BOC03,AGE05,59,
HCUP~2017~59~HC500~AGE06~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,280.4,280.4,,,271.3,289.5,Age,65+,C1,,HC500,Crude,BOC03,AGE06,59,
HCUP~2017~59~HC500~AGE07~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,116.8,116.8,,,113.2,120.4,Age,35+,C1,,HC500,Crude,BOC03,AGE07,59,
HCUP~2017~59~HC500~AGE08~Crude,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,463.8,463.8,,,448.1,479.5,Age,75+,C1,,HC500,Crude,BOC03,AGE08,59,
HCUP~2017~59~HC500~GEN01~AgeStdz,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,81.1,81.1,,,77.8,84.4,Gender,Male,C1,,HC500,AgeStdz,BOC02,GEN01,59,
HCUP~2017~59~HC500~GEN02~AgeStdz,2017,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,63.2,63.2,,,60.7,65.7,Gender,Female,C1,,HC500,AgeStdz,BOC02,GEN02,59,
HCUP~2018~59~HC500~OVR01~AgeStdz,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Age-Standardized,,47.1,47.1,,,45.2,49.1,Overall,Overall,C1,,HC500,AgeStdz,BOC01,OVR01,59,
HCUP~2018~59~HC500~OVR01~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,54.9,54.9,,,53.0,56.7,Overall,Overall,C1,,HC500,Crude,BOC01,OVR01,59,
HCUP~2018~59~HC500~AGE01~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,3.0,3.0,,,2.5,3.4,Age,18-24,C1,,HC500,Crude,BOC03,AGE01,59,
HCUP~2018~59~HC500~AGE04~Crude,2018,US,United States,HCUP,None,,None,,Cardiovascular Diseases,,,Crude,,12.5,12.5,,,11.7,13.4,Age,25-44,C1,,HC500,Crude,BOC03,AGE04,59,
